grup,data,hora_inici,hora_final,capsula,pes_mg
G05,2026-04-21,10:40,11:00,138,286.4
G05,2026-04-21,10:40,11:00,139,291.1
G05,2026-04-21,10:40,11:00,140,284.9
G05,2026-04-21,10:40,11:00,141,276.7
G05,2026-04-21,10:40,11:00,142,299.3
G05,2026-04-21,10:40,11:00,143,288.9
G05,2026-04-21,10:40,11:00,144,297.1
G05,2026-04-21,10:40,11:00,145,302.8
G05,2026-04-21,10:40,11:00,146,277.2
G05,2026-04-21,10:40,11:00,147,295.7
G05,2026-04-21,10:40,11:00,148,275.6
G05,2026-04-21,10:40,11:00,149,292.4
G05,2026-04-21,10:40,11:00,150,287.5
G05,2026-04-21,10:40,11:00,151,300.4
G05,2026-04-21,10:40,11:00,152,289.5
G05,2026-04-21,10:40,11:00,153,288.6
G05,2026-04-21,10:40,11:00,154,292.9
G05,2026-04-21,10:40,11:00,155,286.0
G05,2026-04-21,10:40,11:00,156,282.4
G05,2026-04-21,10:40,11:00,157,293.7
G05,2026-04-21,10:40,11:00,158,300.6
G05,2026-04-21,10:40,11:00,159,296.0
G05,2026-04-21,10:40,11:00,160,300.1
G05,2026-04-21,10:40,11:00,161,301.5
G05,2026-04-21,10:40,11:00,162,291.9
G05,2026-04-21,10:40,11:00,163,285.0
G05,2026-04-21,10:40,11:00,164,297.2
G05,2026-04-21,10:40,11:00,165,309.1
G05,2026-04-21,10:40,11:00,166,302.7
G05,2026-04-21,10:40,11:00,167,305.2
G05,2026-04-21,10:40,11:00,168,294.2
G05,2026-04-21,10:40,11:00,169,296.3
G05,2026-04-21,10:40,11:00,170,294.5
G05,2026-04-21,10:40,11:00,171,283.9
G05,2026-04-21,10:40,11:00,172,312.0
G05,2026-04-21,10:40,11:00,173,298.3
G05,2026-04-21,10:40,11:00,174,296.5
G05,2026-04-21,10:40,11:00,175,287.8
G05,2026-04-21,10:40,11:00,176,285.5
G05,2026-04-21,10:40,11:00,177,278.2
G05,2026-04-21,10:40,11:00,178,292.3
G05,2026-04-21,10:40,11:00,179,285.2
G05,2026-04-21,10:40,11:00,180,290.6
