grup,data,hora_inici,hora_final,capsula,pes_mg
G03,2026-04-21,09:20,09:40,98,303.7
G03,2026-04-21,09:20,09:40,99,291.5
G03,2026-04-21,09:20,09:40,100,297.4
G03,2026-04-21,09:20,09:40,101,304.3
G03,2026-04-21,09:20,09:40,102,301.0
G03,2026-04-21,09:20,09:40,103,291.4
G03,2026-04-21,09:20,09:40,104,300.6
G03,2026-04-21,09:20,09:40,105,301.6
G03,2026-04-21,09:20,09:40,106,301.7
G03,2026-04-21,09:20,09:40,107,291.2
G03,2026-04-21,09:20,09:40,108,304.3
G03,2026-04-21,09:20,09:40,109,289.9
G03,2026-04-21,09:20,09:40,110,293.4
G03,2026-04-21,09:20,09:40,111,302.1
G03,2026-04-21,09:20,09:40,112,297.8
G03,2026-04-21,09:20,09:40,113,296.1
G03,2026-04-21,09:20,09:40,114,301.4
G03,2026-04-21,09:20,09:40,115,295.1
G03,2026-04-21,09:20,09:40,116,301.3
G03,2026-04-21,09:20,09:40,117,299.3
G03,2026-04-21,09:20,09:40,118,291.6
G03,2026-04-21,09:20,09:40,119,297.5
G03,2026-04-21,09:20,09:40,120,286.7
G03,2026-04-21,09:20,09:40,121,293.6
G03,2026-04-21,09:20,09:40,122,294.4
G03,2026-04-21,09:20,09:40,123,302.4
G03,2026-04-21,09:20,09:40,124,297.1
G03,2026-04-21,09:20,09:40,125,295.7
G03,2026-04-21,09:20,09:40,126,292.2
G03,2026-04-21,09:20,09:40,127,291.3
G03,2026-04-21,09:20,09:40,128,294.6
G03,2026-04-21,09:20,09:40,129,302.9
G03,2026-04-21,09:20,09:40,130,293.3
G03,2026-04-21,09:20,09:40,131,290.9
G03,2026-04-21,09:20,09:40,132,301.3
G03,2026-04-21,09:20,09:40,133,297.4
G03,2026-04-21,09:20,09:40,134,297.9
G03,2026-04-21,09:20,09:40,135,298.0
G03,2026-04-21,09:20,09:40,136,292.3
G03,2026-04-21,09:20,09:40,137,295.9
G03,2026-04-21,09:20,09:40,138,290.6
G03,2026-04-21,09:20,09:40,139,298.7
G03,2026-04-21,09:20,09:40,140,290.3
G03,2026-04-21,09:20,09:40,141,294.1
G03,2026-04-21,09:20,09:40,142,293.0
G03,2026-04-21,09:20,09:40,143,286.7
G03,2026-04-21,09:20,09:40,144,300.0
G03,2026-04-21,09:20,09:40,145,289.0
G03,2026-04-21,09:20,09:40,146,292.3
G03,2026-04-21,09:20,09:40,147,287.9
G03,2026-04-21,09:20,09:40,148,301.7
G03,2026-04-21,09:20,09:40,149,289.9
G03,2026-04-21,09:20,09:40,150,297.1
G03,2026-04-21,09:20,09:40,151,291.7
G03,2026-04-21,09:20,09:40,152,300.7
G03,2026-04-21,09:20,09:40,153,288.8
G03,2026-04-21,09:20,09:40,154,301.9
G03,2026-04-21,09:20,09:40,155,294.6
G03,2026-04-21,09:20,09:40,156,296.9
G03,2026-04-21,09:20,09:40,157,295.3
G03,2026-04-21,09:20,09:40,158,297.5
G03,2026-04-21,09:20,09:40,159,295.7
G03,2026-04-21,09:20,09:40,160,298.3
