grup,data,hora_inici,hora_final,capsula,pes_mg
G12,2026-04-21,15:20,15:40,86,293.8
G12,2026-04-21,15:20,15:40,87,300.6
G12,2026-04-21,15:20,15:40,88,295.6
G12,2026-04-21,15:20,15:40,89,300.7
G12,2026-04-21,15:20,15:40,90,301.1
G12,2026-04-21,15:20,15:40,91,298.7
G12,2026-04-21,15:20,15:40,92,303.8
G12,2026-04-21,15:20,15:40,93,300.9
G12,2026-04-21,15:20,15:40,94,294.9
G12,2026-04-21,15:20,15:40,95,298.7
G12,2026-04-21,15:20,15:40,96,297.6
G12,2026-04-21,15:20,15:40,97,294.0
G12,2026-04-21,15:20,15:40,98,296.4
G12,2026-04-21,15:20,15:40,99,292.0
G12,2026-04-21,15:20,15:40,100,301.2
G12,2026-04-21,15:20,15:40,101,298.7
G12,2026-04-21,15:20,15:40,102,302.0
G12,2026-04-21,15:20,15:40,103,299.9
G12,2026-04-21,15:20,15:40,104,299.5
G12,2026-04-21,15:20,15:40,105,294.2
G12,2026-04-21,15:20,15:40,106,301.5
G12,2026-04-21,15:20,15:40,107,298.0
G12,2026-04-21,15:20,15:40,108,301.8
G12,2026-04-21,15:20,15:40,109,300.4
G12,2026-04-21,15:20,15:40,110,298.1
G12,2026-04-21,15:20,15:40,111,303.1
G12,2026-04-21,15:20,15:40,112,296.6
G12,2026-04-21,15:20,15:40,113,295.5
G12,2026-04-21,15:20,15:40,114,295.1
G12,2026-04-21,15:20,15:40,115,296.3
G12,2026-04-21,15:20,15:40,116,299.5
G12,2026-04-21,15:20,15:40,117,301.2
G12,2026-04-21,15:20,15:40,118,300.7
G12,2026-04-21,15:20,15:40,119,295.5
G12,2026-04-21,15:20,15:40,120,299.7
G12,2026-04-21,15:20,15:40,121,297.4
G12,2026-04-21,15:20,15:40,122,291.0
G12,2026-04-21,15:20,15:40,123,292.3
G12,2026-04-21,15:20,15:40,124,298.7
G12,2026-04-21,15:20,15:40,125,298.0
G12,2026-04-21,15:20,15:40,126,296.1
G12,2026-04-21,15:20,15:40,127,302.9
G12,2026-04-21,15:20,15:40,128,297.6
G12,2026-04-21,15:20,15:40,129,293.2
G12,2026-04-21,15:20,15:40,130,292.7
G12,2026-04-21,15:20,15:40,131,299.8
G12,2026-04-21,15:20,15:40,132,301.2
G12,2026-04-21,15:20,15:40,133,295.6
G12,2026-04-21,15:20,15:40,134,296.4
G12,2026-04-21,15:20,15:40,135,292.7
G12,2026-04-21,15:20,15:40,136,295.4
G12,2026-04-21,15:20,15:40,137,298.2
G12,2026-04-21,15:20,15:40,138,298.0
G12,2026-04-21,15:20,15:40,139,292.8
G12,2026-04-21,15:20,15:40,140,302.1
G12,2026-04-21,15:20,15:40,141,298.9
G12,2026-04-21,15:20,15:40,142,301.6
G12,2026-04-21,15:20,15:40,143,305.0
G12,2026-04-21,15:20,15:40,144,294.4
G12,2026-04-21,15:20,15:40,145,293.5
G12,2026-04-21,15:20,15:40,146,298.8
G12,2026-04-21,15:20,15:40,147,296.0
G12,2026-04-21,15:20,15:40,148,299.6
G12,2026-04-21,15:20,15:40,149,298.1
G12,2026-04-21,15:20,15:40,150,295.1
